1.441013427734375000e+03,2.215925537109375000e+03,2.059552001953125000e+03,1.840795776367187500e+03,1.634103637695312500e+03,1.374730712890625000e+03,3.241778564453125000e+02,-5.404161987304687500e+02,-1.032552242279052734e+01,-1.322871112823486328e+01,-3.287470579147338867e+00
2.680054931640625000e+03,2.511946777343750000e+03,2.256423583984375000e+03,2.006409912109375000e+03,1.687105834960937500e+03,3.993731689453125000e+02,-6.705101318359375000e+02,-1.322014904022216797e+01,-1.768225288391113281e+01,-5.492251396179199219e+00,-2.006316184997558594e+00
2.762687011718750000e+03,2.486514648437500000e+03,2.211880859375000000e+03,1.858813232421875000e+03,4.413892517089843750e+02,-7.441999511718750000e+02,-9.474512100219726562e+00,-1.546403312683105469e+01,-1.712162971496582031e+00,1.661417961120605469e+00,2.880915999412536621e-02
2.610930175781250000e+03,2.324238769531250000e+03,1.953557128906250000e+03,4.632197875976562500e+02,-7.716973266601562500e+02,-3.055736351013183594e+01,-3.396496963500976562e+01,-1.826920890808105469e+01,-1.762118911743164062e+01,-2.730145072937011719e+01,-3.354586791992187500e+01
2.931454589843750000e+03,2.465408447265625000e+03,5.809317626953125000e+02,-9.125859985351562500e+02,-1.560977172851562500e+02,-1.436892852783203125e+02,-1.169246978759765625e+02,-1.325339813232421875e+02,-1.872783203125000000e+02,-2.042261199951171875e+02,2.218611145019531250e+01
3.327797607421875000e+03,7.800244140625000000e+02,-1.158207397460937500e+03,-3.533770141601562500e+02,-3.164481811523437500e+02,-2.717031860351562500e+02,-3.127355041503906250e+02,-4.391546325683593750e+02,-4.776592712402343750e+02,6.123033905029296875e+01,1.921006965637207031e+01
9.987431640625000000e+02,-1.432822387695312500e+03,-5.648523559570312500e+02,-5.019541625976562500e+02,-4.377199707031250000e+02,-5.060596008300781250e+02,-7.097263183593750000e+02,-7.724753417968750000e+02,1.056574172973632812e+02,5.518948745727539062e+01,5.890026092529296875e-01
-1.640924710955005139e-05,-3.838222167968750000e+03,-3.302572753906250000e+03,-3.321198730468750000e+03,-3.948712646484375000e+03,-2.341482177734375000e+03,1.089198974609375000e+03,5.418072760221548378e-06,5.931560058593750000e+02,-1.690190505981445312e+01,-1.139662456512451172e+01
-5.491421875000000000e+03,-4.772906250000000000e+03,-4.853238281250000000e+03,-5.805101562500000000e+03,-3.451460449218750000e+03,1.444947631835937500e+03,1.231627720699179918e-05,-1.221012451171875000e+03,-7.013243103027343750e+01,-6.172675132751464844e+00,-2.225636672973632812e+01
-6.048280761718750000e+03,-6.182738281250000000e+03,-7.416660156250000000e+03,-4.415666015625000000e+03,1.748965820312500000e+03,1.839326250774320215e-05,-1.773004638671875000e+03,-1.031850967407226562e+02,-3.041551709175109863e-01,1.016067600250244141e+01,9.493749618530273438e+00
-6.639641113281250000e+03,-7.971164062500000000e+03,-4.748675781250000000e+03,1.848377563476562500e+03,2.056255289062391967e-05,-1.969736938476562500e+03,-1.150276641845703125e+02,2.730104923248291016e+00,1.750104713439941406e+01,3.353647613525390625e+01,1.194521045684814453e+01
-1.094363867187500000e+04,-6.530407226562500000e+03,2.342729492187500000e+03,3.314902278361842036e-05,-3.089858154296875000e+03,-1.830865936279296875e+02,-3.399974670410156250e+02,7.830969238281250000e+01,3.510320129394531250e+02,1.635642089843750000e+02,-7.584292602539062500e+01
-9.807537109375000000e+03,3.258567871093750000e+03,5.622850585496053100e-05,-5.143563476562500000e+03,-3.078082580566406250e+02,-6.942680053710937500e+02,1.888234252929687500e+02,9.256895751953125000e+02,4.366453552246093750e+02,-2.127158660888671875e+02,-1.614818000793457031e+01
4.291990234375000000e+03,8.221146708820015192e-05,-7.455141113281250000e+03,-4.481764831542968750e+02,-1.096347290039062500e+03,3.118633728027343750e+02,1.574361328125000000e+03,7.457286987304687500e+02,-3.675556640625000000e+02,-3.527285766601562500e+01,-1.157104969024658203e+01
1.303361350437626243e-04,-1.572805049363523722e-04,-1.861872966401278973e-03,1.097576387110166252e-04,7.319556607399135828e-05,2.913031982421875000e+03,2.044527832031250000e+03,-1.120080810546875000e+03,-9.999524763770750724e-07,4.311454391479492188e+01,2.656914710998535156e+00
-1.842242782004177570e-04,-2.190122380852699280e-03,1.311028318013995886e-04,4.908574218750000000e+03,3.604575683593750000e+03,2.570459472656250000e+03,-1.421348510742187500e+03,-1.562893885420635343e-06,8.614718627929687500e+01,9.342658996582031250e+00,-3.520285367965698242e+00
-2.657419536262750626e-03,1.610641047591343522e-04,6.103879882812500000e+03,4.592873535156250000e+03,3.335708740234375000e+03,-1.869748657226562500e+03,-2.707730118345352821e-06,1.611316680908203125e+02,2.191706466674804688e+01,-1.223109626770019531e+01,-8.135497093200683594e+00
2.166640624636784196e-04,8.320840820312500000e+03,6.441674804687500000e+03,4.779126464843750000e+03,-2.724746093750000000e+03,-5.188753220863873139e-06,3.125821838378906250e+02,4.776247787475585938e+01,-3.248045730590820312e+01,-3.065890884399414062e+01,-1.038028144836425781e+01
8.666759822517633438e-05,3.504091796875000000e+03,2.434099121093750000e+03,-1.252814208984375000e+03,1.579414856678340584e-06,-6.207701110839843750e+01,-1.769975090026855469e+01,-2.842578887939453125e+01,-4.684916687011718750e+01,-5.658179855346679688e+01,-3.220626354217529297e+00
3.579305908203125000e+03,2.502469726562500000e+03,-1.311013305664062500e+03,8.381034604099113494e-07,-6.811330413818359375e+01,-1.562157440185546875e+01,-2.164512062072753906e+01,-3.796611785888671875e+01,-4.676973724365234375e+01,-2.611764430999755859e+00,-5.147228717803955078e+00
4.106557617187500000e+03,-2.279925048828125000e+03,-2.602115500849322416e-06,2.429183349609375000e+02,4.364264297485351562e+01,-7.589062690734863281e+00,1.295789718627929688e+00,-2.027652740478515625e+01,-1.605042338371276855e+00,-3.624299526214599609e+00,-5.443037986755371094e+00
-6.074070312500000000e+03,-1.469683957111556083e-05,9.396297607421875000e+02,1.633182678222656250e+02,-1.091590118408203125e+02,-1.253719024658203125e+02,-6.283037185668945312e+01,-9.651575684547424316e-01,-1.430767655372619629e+00,-3.212472438812255859e+00,-4.623506069183349609e+00
-4.984674160368740559e-05,3.012058593750000000e+03,5.235178833007812500e+02,-4.038008422851562500e+02,-4.928760375976562500e+02,-2.998945617675781250e+02,-7.977531909942626953e+00,3.903807678222656250e+02,7.448209381103515625e+01,-1.929880380630493164e+00,-2.661882162094116211e+00
1.260820507812500000e+04,2.140694335937500000e+03,-1.938473388671875000e+03,-4.936398925781250000e+03,-3.877621582031250000e+03,-2.734157958984375000e+03,-9.063380126953125000e+02,-5.715760498046875000e+02,-1.741047096252441406e+01,3.703867187500000000e+02,7.923997497558593750e+01
3.624197509765625000e+03,-3.253039550781250000e+03,-8.276061523437500000e+03,-6.472309570312500000e+03,-4.533318359375000000e+03,-1.487205444335937500e+03,-9.213610839843750000e+02,-2.692320060729980469e+01,7.931317749023437500e+02,2.362315979003906250e+02,2.256841278076171875e+01
-4.113034667968750000e+03,-1.046060644531250000e+04,-8.171185058593750000e+03,-5.714192871093750000e+03,-1.870955688476562500e+03,-1.156244873046875000e+03,-3.363444900512695312e+01,1.051386230468750000e+03,3.383612670898437500e+02,4.247544860839843750e+01,-1.321464920043945312e+01
6.385306505762855522e-07,3.171247158206824679e-07,0.000000000000000000e+00,-1.322382446289062500e+03,-8.781608886718750000e+02,-3.139405250549316406e+01,-8.165902709960937500e+01,1.024931526184082031e+01,1.241159744262695312e+02,-2.976484680175781250e+02,-1.228577995300292969e+01
2.231033988664421486e-07,0.000000000000000000e+00,-9.421619873046875000e+02,-6.330776977539062500e+02,-2.329829025268554688e+01,-4.637998962402343750e+01,1.174430847167968750e+01,-9.585708618164062500e+00,-2.030141906738281250e+02,-7.927657127380371094e+00,5.059316253662109375e+01
0.000000000000000000e+00,-3.470636291503906250e+02,-2.522596130371093750e+02,-1.094695949554443359e+01,4.137831878662109375e+01,1.414173984527587891e+01,6.551640319824218750e+01,-7.441882324218750000e+01,-2.098523616790771484e+00,1.244399642944335938e+02,1.793339538574218750e+01
-1.875225463867187500e+03,-9.509026489257812500e+02,-2.219209594726562500e+02,2.075541992187500000e+02,-3.693817138671875000e+02,-4.873819885253906250e+02,-5.889454841613769531e+00,-1.012384567260742188e+02,-1.820929870605468750e+02,-1.153192138671875000e+02,-1.173530197143554688e+01
-1.147258300781250000e+03,-3.242063598632812500e+02,-5.699385070800781250e+01,-4.221321868896484375e+01,-2.069287109375000000e+02,6.008730468750000000e+02,-1.108247314453125000e+03,-1.006106994628906250e+03,-5.377470703125000000e+02,-5.831191253662109375e+01,6.840542602539062500e+01
-5.267982788085937500e+02,-5.675226440429687500e+02,-8.358219604492187500e+02,-1.549188720703125000e+03,1.765182983398437500e+03,-3.081711669921875000e+03,-2.630674316406250000e+03,-1.378947753906250000e+03,-1.541208953857421875e+02,2.382434539794921875e+02,1.068472137451171875e+02
-5.659554443359375000e+02,-8.535118408203125000e+02,-1.513048339843750000e+03,1.477826171875000000e+03,-2.047763337031938136e-05,3.541295518516562879e-05,-1.872002441406250000e+03,-7.992572021484375000e+02,-1.912652587890625000e+02,4.215035629272460938e+01,5.901855087280273438e+01
-2.955250488281250000e+03,-4.935065917968750000e+03,3.938029296875000000e+03,-5.398365465225651860e-05,9.024735481943935156e-05,-4.745919433593750000e+03,-2.011142822265625000e+03,-4.895903625488281250e+02,1.197546234130859375e+02,2.261165161132812500e+02,1.015584030151367188e+02
-9.907309570312500000e+03,7.517679199218750000e+03,-1.025565434247255325e-04,1.702492736512795091e-04,-8.924342773437500000e+03,-3.773829589843750000e+03,-9.242210083007812500e+02,2.364007568359375000e+02,4.912989196777343750e+02,3.018208007812500000e+02,9.088900756835937500e+01
1.009241894531250000e+04,-1.373987615806981921e-04,2.278967149322852492e-04,-1.192762011718750000e+04,-5.040517089843750000e+03,-1.236378051757812500e+03,3.215021057128906250e+02,6.877092895507812500e+02,4.624865722656250000e+02,1.787732238769531250e+02,-5.057994461059570312e+01
-3.517527734375000000e+04,-3.393130078125000000e+04,-2.440266406250000000e+04,-7.312287109375000000e+03,-3.891393066406250000e+03,-2.269993164062500000e+03,-1.348439941406250000e+03,-6.644125976562500000e+02,-2.240536193847656250e+02,6.391744232177734375e+01,2.054761123657226562e+01
-3.987408126704394817e-04,-1.328834099695086479e-03,-1.834091601562500000e+04,-6.378615234375000000e+03,-1.243808837890625000e+03,8.334325561523437500e+02,1.489115722656250000e+03,1.380984008789062500e+03,5.710775375366210938e+01,1.273740921020507812e+02,-3.884754943847656250e+01
-1.504766405560076237e-03,-2.078132617187500000e+04,-7.234554687500000000e+03,-1.416697509765625000e+03,9.468674926757812500e+02,1.717911987304687500e+03,1.648459960937500000e+03,7.154913330078125000e+01,2.139234924316406250e+02,-1.430415649414062500e+02,-1.193413925170898438e+02
-3.253564453125000000e+04,-1.135012011718750000e+04,-2.241945312500000000e+03,1.496761596679687500e+03,2.814647949218750000e+03,2.917454833984375000e+03,1.402178192138671875e+02,6.809162597656250000e+02,-6.938063964843750000e+02,-6.882526855468750000e+02,2.339882354736328125e+02
-1.761360546875000000e+04,-3.496436523437500000e+03,2.334179199218750000e+03,4.480347656250000000e+03,4.836770996093750000e+03,2.436918029785156250e+02,1.372553100585937500e+03,-1.503665527343750000e+03,-1.522027099609375000e+03,5.844569702148437500e+02,6.860915374755859375e+01
-4.540579101562500000e+03,-4.202871582031250000e+03,-3.444776367187500000e+03,-2.908106933593750000e+03,1.236535766601562500e+03,-3.194060974121093750e+02,-1.684977264404296875e+02,3.730796051025390625e+01,1.434797406196594238e+00,-4.030454158782958984e+00,-5.993857860565185547e+00
-2.107783007812500000e+04,1.208874746225774288e-03,-1.056518987752497196e-03,2.236521911621093750e+02,8.136908203125000000e+03,4.636129394531250000e+03,2.214338867187500000e+03,1.019245849609375000e+03,-4.281817321777343750e+02,-6.712856445312500000e+02,1.012319259643554688e+02
2.046353649348020554e-03,-1.794794108718633652e-03,3.826817932128906250e+02,1.436091015625000000e+04,8.628833007812500000e+03,4.668837402343750000e+03,2.756762207031250000e+03,-9.971671752929687500e+02,-1.679535888671875000e+03,2.574230957031250000e+02,6.959847259521484375e+01
-2.538051921874284744e-03,5.428505249023437500e+02,2.063767773437500000e+04,1.266426367187500000e+04,7.160744140625000000e+03,4.532903320312500000e+03,-1.576067626953125000e+03,-2.717700683593750000e+03,4.159735717773437500e+02,2.361910247802734375e+02,1.047669830322265625e+02
7.048358154296875000e+02,2.699596875000000000e+04,1.676420312500000000e+04,9.708277343750000000e+03,6.365427734375000000e+03,-2.165194824218750000e+03,-3.787016601562500000e+03,5.769620971679687500e+02,4.943046569824218750e+02,3.285305175781250000e+02,-9.714811706542968750e+01
3.469992187500000000e+04,2.175164453125000000e+04,1.283410449218750000e+04,8.641407226562500000e+03,-2.870080322265625000e+03,-5.082852539062500000e+03,7.692906494140625000e+02,8.893932495117187500e+02,7.101050415039062500e+02,-3.405194702148437500e+02,-1.158760986328125000e+02
3.831586328125000000e+04,2.372730859375000000e+04,1.707605273437500000e+04,-4.729125488281250000e+03,-8.703076171875000000e+03,1.277222900390625000e+03,2.317248779296875000e+03,-2.311071289062500000e+03,-1.688972045898437500e+03,-1.182089965820312500e+03,-4.247206497192382812e+01
2.403439648437500000e+04,1.714789453125000000e+04,-4.978218261718750000e+03,-9.071868164062500000e+03,1.345350952148437500e+03,2.213342285156250000e+03,-2.096264892578125000e+03,-1.370964721679687500e+03,-7.845693359375000000e+02,-1.510615253448486328e+01,-2.334659957885742188e+01
1.213386132812500000e+04,-3.750978027343750000e+03,-6.686093750000000000e+03,1.011159606933593750e+03,1.104173828125000000e+03,-8.432102050781250000e+02,-2.747637023925781250e+02,1.379537963867187500e+02,-1.806069946289062500e+01,1.295924472808837891e+01,2.256798934936523438e+01
-1.827389526367187500e+03,-3.052619384765625000e+03,4.868439331054687500e+02,2.962564086914062500e+02,-6.471109619140625000e+02,-9.016652221679687500e+02,-9.986406860351562500e+02,-5.976842498779296875e+01,-1.702198791503906250e+02,4.830183029174804688e+01,2.143330955505371094e+01
-4.452007324218750000e+03,6.855887451171875000e+02,3.299316711425781250e+02,4.484029769897460938e+01,-3.138427734375000000e+02,-5.199880981445312500e+02,-3.796403884887695312e+01,3.575439929962158203e+00,2.828118324279785156e+01,1.423683547973632812e+01,-2.615773315429687500e+02
1.027819335937500000e+03,1.375071655273437500e+03,-1.190195922851562500e+03,-6.457393188476562500e+02,-2.474453430175781250e+02,1.284091949462890625e+00,-7.464480400085449219e-02,-1.831258535385131836e+00,2.972833871841430664e+00,-6.796201171875000000e+02,9.569725990295410156e-01
2.697077880859375000e+03,-2.633977050781250000e+03,-1.848689331054687500e+03,-1.202691040039062500e+03,-3.786026382446289062e+01,-4.327062988281250000e+01,1.524347114562988281e+01,4.971911315917968750e+02,-1.123668579101562500e+03,-2.229203414916992188e+01,-3.273006820678710938e+01
-1.616991503397002816e-04,-7.812366675352677703e-05,1.083638562704436481e-05,-4.541733142104931176e-05,3.006898623425513506e-06,1.580801239013671875e+02,2.459567871093750000e+03,-2.276733154296875000e+03,8.403887363783724140e-07,1.784383850097656250e+02,5.519046020507812500e+01
-1.179748651338741183e-04,2.069745278276968747e-05,-6.943709740880876780e-05,6.099856364016886801e-06,2.378665313720703125e+02,4.863468261718750000e+03,-2.911982177734375000e+03,2.456915808579651639e-07,3.720562438964843750e+02,1.640169677734375000e+02,5.343667602539062500e+01
